OBJECTID_12,FID_Parks,objectid_1,objectid,acreage,sqft,final_cat,type_,sector,origpkname,updatepknm,alterntnam,divname,shape_leng,globalid,created_us,created_da,last_edite,last_edi_1,maintenanc,dpw_ac,GlobalID_2,Shape__Are,Shape__Len,FID_Neighborhood,FID_BlockG,STATEFP10,COUNTYFP10,TRACTCE10,BLKGRPCE10,GEOID10,NAMELSAD10,MTFCC10,FUNCSTAT10,ALAND10,AWATER10,INTPTLAT10,INTPTLON10,Shape_Leng_1,FID_Neighb,AREA,PERIMETER,NEIGHBOR_,NEIGHBOR_I,HOOD,HOOD_NO,ACRES,SQMILES,DPWDIV,UNIQUE_ID,SECTORS,Shape_Le_1,Shape_Ar_1,Shape_Le_2,Page_Numbe,Shape_Length,Shape_Area
228,199,204,61,0.132587740000000,5775.498857710000266,Neighborhood Park,NP,4,Esplen Tot Lot,Esplen Park,Esplen Park,Western,365.828052469999989,3be60947-2c73-4a72-b6d0-3461abc6e3d2,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Western,0.132587740123434,78dd1c12-e369-4ccc-b8a3-a4240ddd8b49,927.945312500000000,127.760359206496005,84,358,42,003,562500,1,420035625001,Block Group 1,G5030,S,602805.000000000000000,225010.000000000000000,+40.4627464,-080.0508428,25245.489998400000331,24,6409852.500000000000000,25268.231999999999971,25,2107,Esplen,31,147.829000000000008,0.230000000000000,5,81,4,25268.232560000000376,6409852.246899999678135,25245.489549699999770,0,0.001031735720935,0.000000056974239
229,200,205,65,1.761972120000000,76751.198646689997986,Neighborhood Park,NP,3,Fineview Playground,Fineview Park,Fineview Park,Northern,1108.511978380000073,db4b7e9e-0652-4636-8213-593a7cfc5953,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Northern,1.76197212241509,ab1d660e-627f-4a0d-8190-c4e36ece2e46,12331.941406250000000,444.230416420813981,18,31,42,003,250900,2,420032509002,Block Group 2,G5030,S,384629.000000000000000,0.000000000000000,+40.4641570,-080.0039415,13652.214711599999646,23,6958774.000000000000000,12677.556000000000495,24,2106,Fineview,33,160.488000000000000,0.250000000000000,1,81,3,12677.555900999999722,6958774.070650000125170,12621.968506600000183,0,0.003580063821224,0.000000757149346
230,201,206,143,9.278442999999999,404167.360566249990370,Regional Park,RP,6,Olympia Park,Emerald View Park - Olympia Park,Emerald View Regional Park,Western,2810.162613380000039,5217a635-cba9-4f1e-93c7-a604fc8f59e3,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Western,9.27844300368542,d0376890-73e8-4f7a-8e81-fcdda30bd341,64880.257812500000000,1126.687167473550062,23,45,42,003,180700,2,420031807002,Block Group 2,G5030,S,128061.000000000000000,0.000000000000000,+40.4247086,-080.0011285,5547.088803720000215,64,31760998.000000000000000,33988.883000000001630,65,2147,Mount Washington,54,732.495000000000005,1.139000000000000,5,25,6,33988.882268900000781,31760998.035100001841784,34003.524912000000768,0,0.008514332275226,0.000003984688240
231,201,206,143,9.278442999999999,404167.360566249990370,Regional Park,RP,6,Olympia Park,Emerald View Park - Olympia Park,Emerald View Regional Park,Western,2810.162613380000039,5217a635-cba9-4f1e-93c7-a604fc8f59e3,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Western,9.27844300368542,d0376890-73e8-4f7a-8e81-fcdda30bd341,64880.257812500000000,1126.687167473550062,35,77,42,003,191100,2,420031911002,Block Group 2,G5030,S,884630.000000000000000,0.000000000000000,+40.4386014,-080.0260996,13787.425038499999573,60,17364276.000000000000000,19320.405999999999040,61,2143,Duquesne Heights,25,400.468000000000018,0.623000000000000,5,57,6,19320.407046100001025,17364275.058699999004602,19324.721022000001540,0,0.000333244166219,0.000000000620183
232,202,207,89,377.910576750000018,16461718.876297300681472,Regional Park,RP,12,Highland Park,Highland Park,Highland Park,Northeast,107319.676944999999250,c9e4bd66-e2b3-4f4a-b49b-a9f1ee0688b3,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Northeast,377.910576753222,84992398-328a-4743-9074-fb52e05a4a7d,2646461.425781250000000,43040.595090332797554,20,35,42,003,980000,1,420039800001,Block Group 1,G5030,S,637235.000000000000000,237268.000000000000000,+40.4875790,-079.8907469,13581.875090300000011,4,7809355.500000000000000,13582.971999999999753,5,2087,Lincoln-Lemington-Belmar,47,180.104999999999990,0.280000000000000,2,24,11,13582.972150199999305,7809355.833979999646544,41663.831329200002074,0,0.021317664247082,0.000005628787259
233,202,207,89,377.910576750000018,16461718.876297300681472,Regional Park,RP,12,Highland Park,Highland Park,Highland Park,Northeast,107319.676944999999250,c9e4bd66-e2b3-4f4a-b49b-a9f1ee0688b3,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Northeast,377.910576753222,84992398-328a-4743-9074-fb52e05a4a7d,2646461.425781250000000,43040.595090332797554,37,84,42,003,110200,1,420031102001,Block Group 1,G5030,S,144791.000000000000000,0.000000000000000,+40.4780209,-079.9195862,5475.128061680000428,8,32419862.000000000000000,23264.562999999998283,9,2091,Highland Park,40,747.691000000000031,1.163000000000000,2,94,12,23264.561698299999989,32419862.528900001198053,23261.798556999998254,0,0.277009368544621,0.000150049985323
234,202,207,89,377.910576750000018,16461718.876297300681472,Regional Park,RP,12,Highland Park,Highland Park,Highland Park,Northeast,107319.676944999999250,c9e4bd66-e2b3-4f4a-b49b-a9f1ee0688b3,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Northeast,377.910576753222,84992398-328a-4743-9074-fb52e05a4a7d,2646461.425781250000000,43040.595090332797554,43,104,42,003,101400,4,420031014004,Block Group 4,G5030,S,149377.000000000000000,0.000000000000000,+40.4799173,-079.9300799,6038.178371459999653,5,10650824.000000000000000,27033.453000000001339,6,2088,Morningside,52,245.637000000000000,0.382000000000000,2,6,12,27033.454163400001562,10650824.430700000375509,27030.749555800000962,0,0.042990818391909,0.000006761124448
235,203,208,79,33.443272090000001,1456783.104929999914020,Regional Park,RP,6,Grandview Park,Emerald View Park - Grandview Park,Emerald View Regional Park,Southern,14446.497531700000764,aeeefde8-4347-4ab7-8bdf-bc2bedd16135,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Western,33.4432720863155,7323036b-b19c-461e-9b0c-09acb27febf6,233823.894531250000000,5785.004916244450214,15,19,42,003,180300,3,420031803003,Block Group 3,G5030,S,140530.000000000000000,0.000000000000000,+40.4191918,-079.9927314,6293.791905699999916,75,8221419.500000000000000,16208.565000000000509,76,2158,Allentown,3,189.608000000000004,0.295000000000000,4,23,6,16208.564800199999809,8221419.735199999995530,16208.014884099999108,0,0.047443561662999,0.000014354017436
236,203,208,79,33.443272090000001,1456783.104929999914020,Regional Park,RP,6,Grandview Park,Emerald View Park - Grandview Park,Emerald View Regional Park,Southern,14446.497531700000764,aeeefde8-4347-4ab7-8bdf-bc2bedd16135,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Western,33.4432720863155,7323036b-b19c-461e-9b0c-09acb27febf6,233823.894531250000000,5785.004916244450214,23,45,42,003,180700,2,420031807002,Block Group 2,G5030,S,128061.000000000000000,0.000000000000000,+40.4247086,-080.0011285,5547.088803720000215,64,31760998.000000000000000,33988.883000000001630,65,2147,Mount Washington,54,732.495000000000005,1.139000000000000,5,25,6,33988.882268900000781,31760998.035100001841784,34003.524912000000768,0,0.002496250555913,0.000000009709908
237,204,209,34,7.043430720000000,306810.614842750015669,Neighborhood Park,NP,11,Chadwick Rec Center,Chadwick Park,Chadwick Park,Eastern,2425.202791700000034,ad00f128-3d9f-4bfd-93e9-98fe0d4241a4,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Northeast,7.04343071829418,3725411c-a8cd-422f-8161-d5b50184eba0,49302.007812500000000,1009.731446524800049,20,35,42,003,980000,1,420039800001,Block Group 1,G5030,S,637235.000000000000000,237268.000000000000000,+40.4875790,-079.8907469,13581.875090300000011,4,7809355.500000000000000,13582.971999999999753,5,2087,Lincoln-Lemington-Belmar,47,180.104999999999990,0.280000000000000,2,24,11,13582.972150199999305,7809355.833979999646544,41663.831329200002074,0,0.008071942738623,0.000003026848740
238,205,210,37,0.874327570000000,38085.556636939996679,Neighborhood Park,NP,7,Cobden St Bsktbl Ct,Cobden Street Park,Cobden St. Park,Southern,825.918508309999993,fb470340-f4f8-460a-8a16-f16e333573d9,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Southern,0.874327570698412,272a92f7-f5c1-4446-b11b-61277b8f6af0,6111.703125000000000,330.679923562790975,16,20,42,003,170600,1,420031706001,Block Group 1,G5030,S,326725.000000000000000,0.000000000000000,+40.4249025,-079.9876098,14495.793102800000270,73,19973024.000000000000000,26532.701000000000931,74,2156,South Side Slopes,73,460.632000000000005,0.716000000000000,4,6,7,26532.699712099998578,19973023.111999999731779,26531.433743599998706,0,0.002714242465529,0.000000375480150
239,206,211,170,57.311349550000003,2496472.400348950177431,Community Park,CP,7,Southside Park,Southside Park,Southside Park,Southern,15701.019975400000476,95cc2ac5-a1c2-4648-a584-a51d1cc70630,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Southern,57.3113495470274,6e935765-c7cd-4bf8-8abf-537da2884294,400636.156250000000000,6189.724146373179792,16,20,42,003,170600,1,420031706001,Block Group 1,G5030,S,326725.000000000000000,0.000000000000000,+40.4249025,-079.9876098,14495.793102800000270,73,19973024.000000000000000,26532.701000000000931,74,2156,South Side Slopes,73,460.632000000000005,0.716000000000000,4,6,7,26532.699712099998578,19973023.111999999731779,26531.433743599998706,0,0.049632784444258,0.000024612965726
240,207,212,87,5.108069650000000,222506.623799210006837,Neighborhood Park,NP,12,Heths Playground,Heth's Park,Heth's Park,Northeast,2181.061307479999869,a6a4ac92-5a00-4af5-9f11-716e51079fea,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Northeast,5.10806964711613,98f1171c-73f7-46da-bcb6-9e7fb0842838,35767.871093750000000,875.156726710088947,37,84,42,003,110200,1,420031102001,Block Group 1,G5030,S,144791.000000000000000,0.000000000000000,+40.4780209,-079.9195862,5475.128061680000428,8,32419862.000000000000000,23264.562999999998283,9,2091,Highland Park,40,747.691000000000031,1.163000000000000,2,94,12,23264.561698299999989,32419862.528900001198053,23261.798556999998254,0,0.005433136805334,0.000001195408229
241,207,212,87,5.108069650000000,222506.623799210006837,Neighborhood Park,NP,12,Heths Playground,Heth's Park,Heth's Park,Northeast,2181.061307479999869,a6a4ac92-5a00-4af5-9f11-716e51079fea,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Northeast,5.10806964711613,98f1171c-73f7-46da-bcb6-9e7fb0842838,35767.871093750000000,875.156726710088947,43,104,42,003,101400,4,420031014004,Block Group 4,G5030,S,149377.000000000000000,0.000000000000000,+40.4799173,-079.9300799,6038.178371459999653,5,10650824.000000000000000,27033.453000000001339,6,2088,Morningside,52,245.637000000000000,0.382000000000000,2,6,12,27033.454163400001562,10650824.430700000375509,27030.749555800000962,0,0.005315587315482,0.000001000129908
242,208,213,153,23.088459270000001,1005729.262996000004932,Community Park,CP,5,Phillips Park,Phillips Park,Phillips Park,Southern,7113.212854489999700,24cd4273-9d1a-4886-a9f1-a3c4a9d50196,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Southern,23.0884592728449,4c7a6ee1-3562-489b-9509-d56e773289b4,161256.886718750000000,2826.143997906669938,33,74,42,003,290400,3,420032904003,Block Group 3,G5030,S,275844.000000000000000,0.000000000000000,+40.3844190,-079.9867635,11617.587971799999650,91,46641072.000000000000000,40422.972999999998137,92,2174,Carrick,16,1075.670000000000073,1.673000000000000,4,19,5,40422.974322900001425,46641073.968900002539158,40393.927038699999684,0,0.021220756780321,0.000009813445516
243,208,213,153,23.088459270000001,1005729.262996000004932,Community Park,CP,5,Phillips Park,Phillips Park,Phillips Park,Southern,7113.212854489999700,24cd4273-9d1a-4886-a9f1-a3c4a9d50196,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Southern,23.0884592728449,4c7a6ee1-3562-489b-9509-d56e773289b4,161256.886718750000000,2826.143997906669938,73,251,42,003,320400,3,420033204003,Block Group 3,G5030,S,196086.000000000000000,0.000000000000000,+40.3911959,-079.9952543,10313.212350600000718,93,23393388.000000000000000,31957.504000000000815,94,2176,Overbrook,60,539.514999999999986,0.839000000000000,4,24,5,31957.503226600001653,23393386.857599999755621,32018.995671000000584,0,0.005848574686496,0.000000097745255
244,209,214,28,56.059359399999998,2441935.927756249904633,Community Park,CP,5,Brookline Memorial Park,Brookline Memorial Park,Brookline Memorial Park,Southern,9152.841612149999492,041dc569-0b41-4383-bed6-df92c7b07dca,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Southern,56.0593594014983,54dac7b8-c712-4f3a-a764-3845ec0a2339,391526.218750000000000,3540.385606697169806,42,102,42,003,191700,1,420031917001,Block Group 1,G5030,S,1471688.000000000000000,0.000000000000000,+40.4043578,-080.0109294,24549.430174100001750,88,58044672.000000000000000,37257.930000000000291,89,2171,Brookline,14,1338.669000000000096,2.082000000000000,4,81,5,37257.930196100001922,58044672.603399999439716,37396.667331199998443,0,0.027292899375132,0.000022821450981
245,209,214,28,56.059359399999998,2441935.927756249904633,Community Park,CP,5,Brookline Memorial Park,Brookline Memorial Park,Brookline Memorial Park,Southern,9152.841612149999492,041dc569-0b41-4383-bed6-df92c7b07dca,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Southern,56.0593594014983,54dac7b8-c712-4f3a-a764-3845ec0a2339,391526.218750000000000,3540.385606697169806,73,251,42,003,320400,3,420033204003,Block Group 3,G5030,S,196086.000000000000000,0.000000000000000,+40.3911959,-079.9952543,10313.212350600000718,93,23393388.000000000000000,31957.504000000000815,94,2176,Overbrook,60,539.514999999999986,0.839000000000000,4,24,5,31957.503226600001653,23393386.857599999755621,32018.995671000000584,0,0.010596345687593,0.000001242907178
246,210,34264,71,594.571469969999953,25899429.633872199803591,Regional Park,RP,10,Frick Park,Frick Park,Frick Park,Eastern,75685.989773599998443,4012cac2-c9fc-4074-8331-0c10b213ef16,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Eastern,594.571469970192,1c3186bc-f40b-4964-975f-691cc1e515e2,4157443.019531250000000,27417.617846884200844,25,54,42,003,141400,3,420031414003,Block Group 3,G5030,S,294702.000000000000000,0.000000000000000,+40.4266034,-079.9185733,8635.642130309999629,63,74470128.000000000000000,50122.652000000001863,64,2146,Squirrel Hill South,77,1717.484999999999900,2.671000000000000,3,23,10,50122.651096599998709,74470126.269400000572205,50179.666766200003622,0,0.146726668429805,0.000161400573620
247,210,34264,71,594.571469969999953,25899429.633872199803591,Regional Park,RP,10,Frick Park,Frick Park,Frick Park,Eastern,75685.989773599998443,4012cac2-c9fc-4074-8331-0c10b213ef16,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Eastern,594.571469970192,1c3186bc-f40b-4964-975f-691cc1e515e2,4157443.019531250000000,27417.617846884200844,34,75,42,003,981100,1,420039811001,Block Group 1,G5030,S,876833.000000000000000,0.000000000000000,+40.4420424,-079.9063310,14525.901631099999577,53,27997334.000000000000000,25607.969000000000960,54,2136,Point Breeze,63,645.695000000000050,1.004000000000000,3,6,10,25607.969186800000898,27997334.375300001353025,25612.244875600001251,0,0.023411121634192,0.000014200094782
248,210,34264,71,594.571469969999953,25899429.633872199803591,Regional Park,RP,10,Frick Park,Frick Park,Frick Park,Eastern,75685.989773599998443,4012cac2-c9fc-4074-8331-0c10b213ef16,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Eastern,594.571469970192,1c3186bc-f40b-4964-975f-691cc1e515e2,4157443.019531250000000,27417.617846884200844,36,83,42,003,141100,1,420031411001,Block Group 1,G5030,S,1226338.000000000000000,163168.000000000000000,+40.4196414,-079.9075532,20791.544469500000559,78,13379806.000000000000000,20826.319999999999709,79,2161,Swisshelm Park,82,308.574999999999989,0.480000000000000,3,57,10,20826.319234899998264,13379806.337899999693036,20791.544629100000748,0,0.083602637860536,0.000052357277267
249,210,34264,71,594.571469969999953,25899429.633872199803591,Regional Park,RP,10,Frick Park,Frick Park,Frick Park,Eastern,75685.989773599998443,4012cac2-c9fc-4074-8331-0c10b213ef16,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Eastern,594.571469970192,1c3186bc-f40b-4964-975f-691cc1e515e2,4157443.019531250000000,27417.617846884200844,68,215,42,003,141000,1,420031410001,Block Group 1,G5030,S,507903.000000000000000,0.000000000000000,+40.4328896,-079.8976172,16004.734350999999151,68,5362860.000000000000000,15999.778000000000247,69,2151,Regent Square,66,123.682000000000002,0.192000000000000,3,19,10,15999.777862599999935,5362859.971959999762475,16004.734290899999905,0,0.056361522242749,0.000027247396453
250,211,154799,227,0.573813960000000,24995.236316769998666,Special Use Park,SU, , ,Arlington Gym, , ,0.000000000000000, ,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Southern,0.573813964600912,7f2c24fc-77c1-4613-a2a6-84828b736ae9,4011.046875000000000,274.845251683974027,16,20,42,003,170600,1,420031706001,Block Group 1,G5030,S,326725.000000000000000,0.000000000000000,+40.4249025,-079.9876098,14495.793102800000270,73,19973024.000000000000000,26532.701000000000931,74,2156,South Side Slopes,73,460.632000000000005,0.716000000000000,4,6,7,26532.699712099998578,19973023.111999999731779,26531.433743599998706,0,0.002289067008728,0.000000246424290
251,212,246802,214,3.296385900000000,143589.995340130000841,Neighborhood Park,NP,12,Liberty Green Park,Liberty Green Park,Liberty Green Park,Northeast,1386.221688399999948, ,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Northeast,3.296386,c3e7f466-4d5f-4fa0-8837-b4a823a16a48,23072.113281250000000,931.747771525535995,79,321,42,003,111500,4,420031115004,Block Group 4,G5030,S,273819.000000000000000,0.000000000000000,+40.4612717,-079.9187769,7027.658692959999826,16,16201454.000000000000000,22746.877000000000407,17,2099,East Liberty,29,373.649999999999977,0.581000000000000,2,25,12,22746.876839600001404,16201453.707900000736117,22823.263661400000274,0,0.007263915852912,0.000001416541518
252,213,324421,324421,0.091828230000000,4000.021639820000019,Neighborhood Park,NP,7,Esser Plaza Park,Esser Plaza Park,Esser Plaza Park,Southern,384.925602659999981, ,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Southern,9.18282286490579E-02,e315755b-173e-4a0a-9dc3-32c2e93e10b8,642.070312500000000,107.582079980659998,14,16,42,003,170200,1,420031702001,Block Group 1,G5030,S,406640.000000000000000,81747.000000000000000,+40.4302576,-079.9922422,12037.899456099999952,71,26083320.000000000000000,34676.355000000003201,72,2154,South Side Flats,72,601.552999999999997,0.936000000000000,4,81,7,34676.355098400003044,26083318.969099998474121,34675.877093700000842,0,0.000812402536366,0.000000039440909
253,214,379223,119858,2.471243690000000,107646.944602539995685,Community Park,CP,16,I579 Cap Park,Frankie Pace Park,I579 Cap Park,Northern,930.757052680000015, ,pgh.admin,11/2/2021 0:00:00,pgh.admin,11/2/2021 0:00:00,Parks - Northern,2.47124369125767,4283d2ed-c951-4bd8-857d-d0a3e8893147,17285.433593750000000,853.960014130089007,5,6,42,003,020100,4,420030201004,Block Group 4,G5030,S,281715.000000000000000,0.000000000000000,+40.4406777,-079.9892121,7297.919732360000125,57,17846686.000000000000000,23034.955000000001746,58,2140,Central Business District,17,411.593000000000018,0.640000000000000,1,24,16,23034.954702899998665,17846685.487399999052286,23034.929056500001025,0,0.007014562365987,0.000001061611026
